"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"59",74,600,2.14547276496887,-0.535135984420776,-1.92056345939636,-2.40759754180908,-2.09381866455078,-1.74319994449615,-1.43416893482208,-1.37293195724487,-1.26710164546967,7.7416672706604
"60",74,660,4.43612337112427,1.30974125862122,-0.721471130847931,-2.02971458435059,-2.03990054130554,-1.77903854846954,-1.45117449760437,-1.37325155735016,-1.25664794445038,7.7416672706604
"61",74,720,5.96604919433594,3.01901245117188,0.567718386650085,-1.49399411678314,-1.89877021312714,-1.78584778308868,-1.46799039840698,-1.37372851371765,-1.24623239040375,7.7416672706604
"62",74,780,7.19915342330933,4.14044904708862,1.74588668346405,-0.866564154624939,-1.67462086677551,-1.75492525100708,-1.48271429538727,-1.37434577941895,-1.23585569858551,7.7416672706604
"63",74,840,6.77874088287354,4.66310358047485,2.58682155609131,-0.236809134483337,-1.3885715007782,-1.68263518810272,-1.49324584007263,-1.37506151199341,-1.22551739215851,7.7416672706604
"64",74,900,5.28029441833496,4.40984964370728,2.95261764526367,0.298439919948578,-1.07528448104858,-1.5719780921936,-1.49764311313629,-1.37580847740173,-1.21521782875061,7.7416672706604
"65",74,960,2.94623231887817,3.42109298706055,2.78436875343323,0.656842768192291,-0.776480913162231,-1.43270254135132,-1.4944965839386,-1.37649893760681,-1.20495676994324,7.7416672706604
"66",74,1020,0.317881166934967,1.87679052352905,2.11805820465088,0.785163342952728,-0.533008456230164,-1.2799220085144,-1.48323452472687,-1.37703430652618,-1.19473385810852,7.7416672706604
"67",74,1080,-1.27211511135101,0.280836910009384,1.14838767051697,0.676591575145721,-0.376688659191132,-1.13157796859741,-1.46428775787354,-1.37731647491455,-1.18454802036285,7.7416672706604
"68",74,1140,-2.34844017028809,-0.772272408008575,0.203086584806442,0.399139106273651,-0.318955481052399,-1.00474047660828,-1.43906509876251,-1.37726104259491,-1.17439889907837,7.7416672706604
"69",74,1200,-2.90271353721619,-1.49973630905151,-0.530422687530518,0.0548307448625565,-0.345189481973648,-0.91098964214325,-1.40968680381775,-1.37680768966675,-1.16428542137146,7.7416672706604
