"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"32",46,420,-13.050103187561,-11.8330154418945,-11.0065984725952,-9.41886711120605,-8.34303665161133,-7.75967121124268,-7.70337009429932,-8.16095542907715,-7.45036888122559,7.7416672706604
"33",46,480,-9.41196155548096,-10.8049488067627,-10.8098134994507,-9.55619812011719,-8.50601863861084,-7.88731479644775,-7.72277450561523,-8.15186214447021,-7.43434429168701,7.7416672706604
"34",46,540,-4.3163890838623,-8.19324684143066,-9.74498558044434,-9.49593448638916,-8.62890529632568,-8.00807857513428,-7.74727010726929,-8.14312171936035,-7.41835451126099,7.7416672706604
"35",46,600,1.11929368972778,-4.70798015594482,-7.80979347229004,-9.09127616882324,-8.6567211151123,-8.1110897064209,-7.775794506073,-8.13478088378906,-7.40240097045898,7.7416672706604
"36",46,660,5.28631448745728,-1.08102464675903,-5.3722186088562,-8.31185436248779,-8.53677463531494,-8.17735481262207,-7.80651760101318,-8.12687587738037,-7.38648414611816,7.7416672706604
"37",46,720,8.35693836212158,1.78963553905487,-2.90135025978088,-7.24493265151978,-8.24712371826172,-8.18578338623047,-7.83660888671875,-8.11941051483154,-7.37060451507568,7.7416672706604
"38",46,780,9.30859279632568,3.66743302345276,-0.840649545192719,-6.0511908531189,-7.80561256408691,-8.12101745605469,-7.86242198944092,-8.11234378814697,-7.35476398468018,7.7416672706604
"39",46,840,7.67713594436646,4.07724380493164,0.489628165960312,-4.90870904922485,-7.26237344741821,-7.97895336151123,-7.88006162643433,-8.10559272766113,-7.33896207809448,7.7416672706604
"40",46,900,3.98992419242859,2.76623249053955,0.77555650472641,-4.00671529769897,-6.68943309783936,-7.76859378814697,-7.88609313964844,-8.09903049468994,-7.32320022583008,7.7416672706604
"41",46,960,-2.03273963928223,0.132114544510841,-0.0824270099401474,-3.50776648521423,-6.17181205749512,-7.51176595687866,-7.8782377243042,-8.09249401092529,-7.3074779510498,7.7416672706604
"42",46,1020,-7.38649940490723,-3.34830403327942,-1.86791300773621,-3.49853038787842,-5.78983592987061,-7.2402982711792,-7.85592842102051,-8.08580493927002,-7.2917947769165,7.7416672706604
"43",46,1080,-9.16650295257568,-6.02573680877686,-3.94575977325439,-3.9331259727478,-5.59682846069336,-6.99008703231812,-7.82056760787964,-8.07879638671875,-7.27615070343018,7.7416672706604
"44",46,1140,-10.3205537796021,-7.49603033065796,-5.55095863342285,-4.58597230911255,-5.58993625640869,-6.79175472259521,-7.7753438949585,-8.07133007049561,-7.2605447769165,7.7416672706604
"45",46,1200,-11.1121940612793,-8.47849559783936,-6.70896005630493,-5.26426792144775,-5.716148853302,-6.66074752807617,-7.72448682785034,-8.06331729888916,-7.24497413635254,7.7416672706604
"46",46,1260,-11.7636985778809,-9.19894123077393,-7.58217716217041,-5.89247846603394,-5.91966438293457,-6.59703063964844,-7.67227172851562,-8.05472373962402,-7.22943878173828,7.7416672706604
"47",46,1320,-11.7907590866089,-9.83108043670654,-8.26156902313232,-6.45319557189941,-6.1616587638855,-6.59167146682739,-7.62232875823975,-8.04556846618652,-7.21393775939941,7.7416672706604
"48",46,1380,-11.8962316513062,-10.3208656311035,-8.81182384490967,-6.94788646697998,-6.41883945465088,-6.63275003433228,-7.5773777961731,-8.0359058380127,-7.19846725463867,7.7416672706604
"49",74,0,-5.47414827346802,-3.60207676887512,-2.19989156723022,0.295254737138748,0.0829994827508926,-0.153663173317909,-0.570585787296295,-1.13455832004547,-0.887721598148346,7.7416672706604
"50",74,60,-5.36131811141968,-3.80297112464905,-2.3518853187561,0.259411007165909,0.0824550837278366,-0.153401911258698,-0.562739729881287,-1.12610256671906,-0.878046154975891,7.7416672706604
"51",74,120,-5.45722913742065,-3.92227244377136,-2.46665120124817,0.222767904400826,0.0814584940671921,-0.15311761200428,-0.55530846118927,-1.11765122413635,-0.868385076522827,7.7416672706604
"52",74,180,-5.88581895828247,-3.95732808113098,-2.55868625640869,0.185771837830544,0.0800143480300903,-0.152816221117973,-0.548255383968353,-1.10920917987823,-0.858738303184509,7.7416672706604
"53",74,240,-5.59232950210571,-4.0833592414856,-2.62451124191284,0.148695200681686,0.0781318247318268,-0.152503356337547,-0.54154771566391,-1.10078072547913,-0.849105834960938,7.7416672706604
"54",74,300,-5.65005445480347,-4.12606430053711,-2.67929482460022,0.111748918890953,0.075822725892067,-0.152184396982193,-0.535155832767487,-1.09237027168274,-0.839487791061401,7.7416672706604
"55",74,360,-5.57682847976685,-4.13316345214844,-2.71503734588623,0.0751288011670113,0.0731010809540749,-0.151864320039749,-0.529053151607513,-1.08398127555847,-0.829884052276611,7.7416672706604
"56",74,420,-3.41142606735229,-3.54354810714722,-2.57532668113708,0.0396386086940765,0.069984957575798,-0.151547893881798,-0.523215591907501,-1.07561671733856,-0.820294618606567,7.7416672706604
"57",74,480,0.771323382854462,-1.44938063621521,-1.82394278049469,0.0102824065834284,0.066525362432003,-0.151239439845085,-0.517621636390686,-1.06727945804596,-0.81071949005127,7.7416672706604
"58",74,540,6.37892532348633,1.79156696796417,-0.20538130402565,-0.00297244638204575,0.0628720372915268,-0.150942280888557,-0.512251734733582,-1.05897200107574,-0.801158726215363,7.7416672706604
"59",74,600,11.4998474121094,5.44814014434814,1.98594033718109,0.00904946960508823,0.0593024007976055,-0.1506577283144,-0.507088303565979,-1.050696849823,-0.791612327098846,7.7416672706604
"60",74,660,15.8106374740601,8.88247394561768,4.32025671005249,0.0502261631190777,0.0561728477478027,-0.150384232401848,-0.502115428447723,-1.04245591163635,-0.782080352306366,7.7416672706604
"61",74,720,18.874626159668,11.5562191009521,6.44290542602539,0.119290597736835,0.0538461171090603,-0.150117054581642,-0.497318208217621,-1.03425097465515,-0.772562861442566,7.7416672706604
"62",74,780,19.0215873718262,13.157301902771,7.99937963485718,0.210552349686623,0.0526300109922886,-0.149848446249962,-0.492682844400406,-1.02608346939087,-0.763059854507446,7.7416672706604
"63",74,840,17.1903114318848,13.1846876144409,8.71881866455078,0.314335703849792,0.0527241006493568,-0.149568513035774,-0.48819625377655,-1.01795506477356,-0.753571271896362,7.7416672706604
"64",74,900,13.7233629226685,11.6780595779419,8.46298408508301,0.41839599609375,0.0541788339614868,-0.149266302585602,-0.483845829963684,-1.00986659526825,-0.744097232818604,7.7416672706604
"65",74,960,8.06968784332275,8.86130523681641,7.25008106231689,0.510288000106812,0.0568812042474747,-0.148931235074997,-0.479619562625885,-1.00181937217712,-0.734637677669525,7.7416672706604
"66",74,1020,1.99342405796051,5.05782318115234,5.21469402313232,0.578667342662811,0.0605660527944565,-0.148554459214211,-0.475505828857422,-0.99381411075592,-0.725192964076996,7.7416672706604
"67",74,1080,-1.88452529907227,1.51568901538849,2.83464074134827,0.616087734699249,0.064848817884922,-0.148130044341087,-0.471493661403656,-0.985851466655731,-0.715762853622437,7.7416672706604
